"X","filename","community","day","rep","seq.run","well"
979,"day0_WEL12_052214DR16s-Sam551-625-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WEL12"
980,"day0_WEL13_052214DR16s-Sam551-625-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WEL13"
981,"day0_WEL14_052214DR16s-Sam551-625-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WEL14"
982,"day0_WEL15_052214DR16s-Sam551-625-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WEL15"
983,"day0_WEL16_052214DR16s-Sam551-625-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WEL16"
984,"day0_WYD01_052214DR16s-Sam321-400-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYD01"
985,"day0_WYD02_052214DR16s-Sam321-400-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYD02"
986,"day0_WYD03_052214DR16s-Sam321-400-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYD03"
987,"day0_WYD04_052214DR16s-Sam321-400-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYD04"
988,"day0_WYD05_052214DR16s-Sam321-400-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYD05"
990,"day0_WYD07_052214DR16s-Sam321-400-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYD07"
991,"day0_WYD08_052214DR16s-Sam321-400-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYD08"
992,"day0_WYM01_052214DR16s-Sam161-240-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYM01"
994,"day0_WYM03_052214DR16s-Sam161-240-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYM03"
995,"day0_WYM04_052214DR16s-Sam161-240-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYM04"
996,"day0_WYM05_052214DR16s-Sam161-240-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYM05"
997,"day0_WYM06_052214DR16s-Sam161-240-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYM06"
998,"day0_WYM07_052214DR16s-Sam161-240-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYM07"
999,"day0_WYM08_052214DR16s-Sam161-240-pr_filt.fastq.gz","052214DR16s",0,NA,"052214DR16s","WYM08"
1004,"day7_A1.OWW01.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","OWW01",7,1,"021216DR515F","A1"
1005,"day7_A1.OWW01.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","OWW01",7,2,"021216DR515F","A1"
1006,"day7_A1.OWW01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW01",7,3,"021216DR515F","A1"
1007,"day7_A1.Riz1.AE103.1.Com_021216DR515FSAM1-96b-pr_filt.fastq.gz","Riz1",7,NA,"021216DR515F","A1"
1009,"day7_A1.WiW01.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW01",7,1,"021216DR515F","A1"
1010,"day7_A1.WiW01.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW01",7,2,"021216DR515F","A1"
1011,"day7_A1.WiW01.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW01",7,3,"021216DR515F","A1"
1012,"day7_A1.WiW01.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW01",7,4,"021216DR515F","A1"
1017,"day7_A1.WYT01.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT01",7,4,"021216DR515F","A1"
1023,"day7_A10.Mix.AE103.1.Bag_021216DR515FSAM1-96b-pr_filt.fastq.gz","Mix",7,NA,"021216DR515F","A10"
1024,"day7_A10.OWW09.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW09",7,4,"021216DR515F","A10"
1025,"day7_A10.PH01.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH01",7,1,"021216DR515F","A10"
1026,"day7_A10.PH01.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH01",7,2,"021216DR515F","A10"
1027,"day7_A10.PH01.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH01",7,3,"021216DR515F","A10"
1028,"day7_A10.PH01.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH01",7,4,"021216DR515F","A10"
1029,"day7_A10.WP09.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WP09",7,1,"021216DR515F","A10"
1030,"day7_A10.WP09.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WP09",7,2,"021216DR515F","A10"
1031,"day7_A10.WP09.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP09",7,3,"021216DR515F","A10"
1032,"day7_A10.WP09.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP09",7,4,"021216DR515F","A10"
1033,"day7_A10.WYT41.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT41",7,1,"021216DR515F","A10"
1034,"day7_A10.WYT41.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT41",7,2,"021216DR515F","A10"
1035,"day7_A10.WYT41.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT41",7,3,"021216DR515F","A10"
1041,"day7_A11.BWd01.4_021216DR515FSAM1-92-pr_filt.fastq.gz","BWd01",7,4,"021216DR515F","A11"
1043,"day7_A11.PH09.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH09",7,1,"021216DR515F","A11"
1044,"day7_A11.PH09.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH09",7,2,"021216DR515F","A11"
1045,"day7_A11.PH09.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH09",7,3,"021216DR515F","A11"
1046,"day7_A11.PH09.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH09",7,4,"021216DR515F","A11"
1054,"day7_A11.WYT49.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT49",7,1,"021216DR515F","A11"
1055,"day7_A11.WYT49.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT49",7,2,"021216DR515F","A11"
1056,"day7_A11.WYT49.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT49",7,3,"021216DR515F","A11"
1063,"day7_A12.PH17.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH17",7,1,"021216DR515F","A12"
1064,"day7_A12.PH17.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH17",7,2,"021216DR515F","A12"
1065,"day7_A12.PH17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH17",7,3,"021216DR515F","A12"
1066,"day7_A12.PH17.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH17",7,4,"021216DR515F","A12"
1067,"day7_A12.SAC09.1_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC09",7,1,"021216DR515F","A12"
1068,"day7_A12.SAC09.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","SAC09",7,1,"021216DR515F","A12"
1069,"day7_A12.SAC09.2_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC09",7,2,"021216DR515F","A12"
1070,"day7_A12.SAC09.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","SAC09",7,2,"021216DR515F","A12"
1071,"day7_A12.SAC09.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC09",7,3,"021216DR515F","A12"
1072,"day7_A12.SAC09.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC09",7,4,"021216DR515F","A12"
1073,"day7_A12.WF01.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WF01",7,4,"021216DR515F","A12"
1074,"day7_A12.WYT57.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT57",7,1,"021216DR515F","A12"
1075,"day7_A12.WYT57.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT57",7,2,"021216DR515F","A12"
1076,"day7_A12.WYT57.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT57",7,3,"021216DR515F","A12"
1077,"day7_A2.BB09.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","BB09",7,1,"021216DR515F","A2"
1078,"day7_A2.BB09.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","BB09",7,2,"021216DR515F","A2"
1079,"day7_A2.BB09.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB09",7,3,"021216DR515F","A2"
1080,"day7_A2.BB09.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB09",7,4,"021216DR515F","A2"
1085,"day7_A2.OWW09.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","OWW09",7,1,"021216DR515F","A2"
1086,"day7_A2.OWW09.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","OWW09",7,2,"021216DR515F","A2"
1087,"day7_A2.OWW09.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW09",7,3,"021216DR515F","A2"
1090,"day7_A2.WiW09.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW09",7,1,"021216DR515F","A2"
1091,"day7_A2.WiW09.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW09",7,2,"021216DR515F","A2"
1092,"day7_A2.WiW09.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW09",7,3,"021216DR515F","A2"
1093,"day7_A2.WiW09.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW09",7,4,"021216DR515F","A2"
1094,"day7_A2.WYT09.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT09",7,4,"021216DR515F","A2"
1099,"day7_A3.BB17.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","BB17",7,1,"021216DR515F","A3"
1100,"day7_A3.BB17.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","BB17",7,2,"021216DR515F","A3"
1101,"day7_A3.BB17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB17",7,3,"021216DR515F","A3"
1102,"day7_A3.BB17.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB17",7,4,"021216DR515F","A3"
1103,"day7_A3.BWd01.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","BWd01",7,1,"021216DR515F","A3"
1104,"day7_A3.BWd01.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","BWd01",7,2,"021216DR515F","A3"
1105,"day7_A3.BWd01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","BWd01",7,3,"021216DR515F","A3"
1108,"day7_A3.WiW17.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW17",7,1,"021216DR515F","A3"
1109,"day7_A3.WiW17.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW17",7,2,"021216DR515F","A3"
1110,"day7_A3.WiW17.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW17",7,3,"021216DR515F","A3"
1111,"day7_A3.WiW17.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW17",7,4,"021216DR515F","A3"
1112,"day7_A3.WYT17.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT17",7,4,"021216DR515F","A3"
1113,"day7_A4.BB25.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","BB25",7,1,"021216DR515F","A4"
1114,"day7_A4.BB25.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","BB25",7,2,"021216DR515F","A4"
1115,"day7_A4.BB25.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB25",7,3,"021216DR515F","A4"
1116,"day7_A4.BB25.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB25",7,4,"021216DR515F","A4"
1123,"day7_A4.WF01.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WF01",7,1,"021216DR515F","A4"
1124,"day7_A4.WF01.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WF01",7,2,"021216DR515F","A4"
1125,"day7_A4.WF01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WF01",7,3,"021216DR515F","A4"
1126,"day7_A4.WiW25.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW25",7,1,"021216DR515F","A4"
1127,"day7_A4.WiW25.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW25",7,2,"021216DR515F","A4"
1128,"day7_A4.WiW25.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW25",7,3,"021216DR515F","A4"
1129,"day7_A4.WiW25.4_021216DR515FSAM1-42-pr_filt.fastq.gz","WiW25",7,4,"021216DR515F","A4"
1130,"day7_A4.WiW25.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW25",7,4,"021216DR515F","A4"
1131,"day7_A4.WYT25.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT25",7,4,"021216DR515F","A4"
1138,"day7_A5.WEL01.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","WEL01",7,1,"021216DR515F","A5"
1139,"day7_A5.WEL01.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","WEL01",7,2,"021216DR515F","A5"
1140,"day7_A5.WEL01.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL01",7,3,"021216DR515F","A5"
1141,"day7_A5.WEL01.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL01",7,4,"021216DR515F","A5"
1142,"day7_A5.WiW33.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW33",7,1,"021216DR515F","A5"
1143,"day7_A5.WiW33.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW33",7,2,"021216DR515F","A5"
1144,"day7_A5.WiW33.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW33",7,3,"021216DR515F","A5"
1145,"day7_A5.WiW33.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW33",7,4,"021216DR515F","A5"
1146,"day7_A5.WYT01.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT01",7,1,"021216DR515F","A5"
1147,"day7_A5.WYT01.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT01",7,2,"021216DR515F","A5"
1148,"day7_A5.WYT01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT01",7,3,"021216DR515F","A5"
1149,"day7_A5.WYT33.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT33",7,4,"021216DR515F","A5"
1157,"day7_A6.WEL09.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","WEL09",7,1,"021216DR515F","A6"
1158,"day7_A6.WEL09.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","WEL09",7,2,"021216DR515F","A6"
1159,"day7_A6.WEL09.3_021216DR515FSAM1-24-pr_filt.fastq.gz","WEL09",7,3,"021216DR515F","A6"
1160,"day7_A6.WEL09.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL09",7,3,"021216DR515F","A6"
1161,"day7_A6.WEL09.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL09",7,4,"021216DR515F","A6"
1162,"day7_A6.WiW41.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW41",7,1,"021216DR515F","A6"
1163,"day7_A6.WiW41.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW41",7,2,"021216DR515F","A6"
1164,"day7_A6.WiW41.3_021216DR515FSAM1-42-pr_filt.fastq.gz","WiW41",7,3,"021216DR515F","A6"
1165,"day7_A6.WiW41.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW41",7,3,"021216DR515F","A6"
1166,"day7_A6.WiW41.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW41",7,4,"021216DR515F","A6"
1167,"day7_A6.WYT09.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT09",7,1,"021216DR515F","A6"
1168,"day7_A6.WYT09.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT09",7,2,"021216DR515F","A6"
1169,"day7_A6.WYT09.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT09",7,3,"021216DR515F","A6"
1170,"day7_A6.WYT41.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT41",7,4,"021216DR515F","A6"
1173,"day7_A7.WEL17.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","WEL17",7,1,"021216DR515F","A7"
1174,"day7_A7.WEL17.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","WEL17",7,2,"021216DR515F","A7"
1175,"day7_A7.WEL17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL17",7,3,"021216DR515F","A7"
1176,"day7_A7.WEL17.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL17",7,4,"021216DR515F","A7"
1177,"day7_A7.WiW49.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW49",7,1,"021216DR515F","A7"
1178,"day7_A7.WiW49.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW49",7,2,"021216DR515F","A7"
1179,"day7_A7.WiW49.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW49",7,3,"021216DR515F","A7"
1180,"day7_A7.WiW49.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW49",7,4,"021216DR515F","A7"
1185,"day7_A7.WYT17.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT17",7,1,"021216DR515F","A7"
1186,"day7_A7.WYT17.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT17",7,2,"021216DR515F","A7"
1187,"day7_A7.WYT17.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT17",7,3,"021216DR515F","A7"
1188,"day7_A7.WYT49.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT49",7,4,"021216DR515F","A7"
1195,"day7_A8.WEL25.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","WEL25",7,1,"021216DR515F","A8"
1196,"day7_A8.WEL25.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","WEL25",7,2,"021216DR515F","A8"
1197,"day7_A8.WEL25.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL25",7,3,"021216DR515F","A8"
1198,"day7_A8.WEL25.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL25",7,4,"021216DR515F","A8"
1199,"day7_A8.WiW57.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW57",7,1,"021216DR515F","A8"
1200,"day7_A8.WiW57.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW57",7,2,"021216DR515F","A8"
1201,"day7_A8.WiW57.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW57",7,3,"021216DR515F","A8"
1202,"day7_A8.WiW57.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW57",7,4,"021216DR515F","A8"
1203,"day7_A8.WYT25.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT25",7,1,"021216DR515F","A8"
1204,"day7_A8.WYT25.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT25",7,2,"021216DR515F","A8"
1205,"day7_A8.WYT25.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT25",7,3,"021216DR515F","A8"
1206,"day7_A8.WYT57.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT57",7,4,"021216DR515F","A8"
1212,"day7_A9.LW07.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","LW07",7,1,"021216DR515F","A9"
1213,"day7_A9.LW07.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","LW07",7,2,"021216DR515F","A9"
1214,"day7_A9.LW07.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","LW07",7,3,"021216DR515F","A9"
1215,"day7_A9.LW07.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW07",7,4,"021216DR515F","A9"
1216,"day7_A9.OWW01.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW01",7,4,"021216DR515F","A9"
1218,"day7_A9.WP01.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WP01",7,1,"021216DR515F","A9"
1219,"day7_A9.WP01.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WP01",7,2,"021216DR515F","A9"
1220,"day7_A9.WP01.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP01",7,3,"021216DR515F","A9"
1221,"day7_A9.WP01.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP01",7,4,"021216DR515F","A9"
1222,"day7_A9.WYT33.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT33",7,1,"021216DR515F","A9"
1223,"day7_A9.WYT33.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT33",7,2,"021216DR515F","A9"
1224,"day7_A9.WYT33.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT33",7,3,"021216DR515F","A9"
1225,"day7_B1.BB02.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","BB02",7,1,"021216DR515F","B1"
1226,"day7_B1.BB02.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","BB02",7,2,"021216DR515F","B1"
1227,"day7_B1.BB02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB02",7,3,"021216DR515F","B1"
1228,"day7_B1.BB02.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB02",7,4,"021216DR515F","B1"
1229,"day7_B1.OWW02.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","OWW02",7,1,"021216DR515F","B1"
1230,"day7_B1.OWW02.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","OWW02",7,2,"021216DR515F","B1"
1231,"day7_B1.OWW02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW02",7,3,"021216DR515F","B1"
1232,"day7_B1.Riz1.AE103.2.Com_021216DR515FSAM1-8b-pr_filt.fastq.gz","Riz1",7,NA,"021216DR515F","B1"
1233,"day7_B1.Riz1.AE103.2.Com_021216DR515FSAM1-96b-pr_filt.fastq.gz","Riz1",7,NA,"021216DR515F","B1"
1235,"day7_B1.WiW02.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WiW02",7,1,"021216DR515F","B1"
1236,"day7_B1.WiW02.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WiW02",7,2,"021216DR515F","B1"
1237,"day7_B1.WiW02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW02",7,3,"021216DR515F","B1"
1238,"day7_B1.WiW02.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW02",7,4,"021216DR515F","B1"
1246,"day7_B1.WYT02.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT02",7,4,"021216DR515F","B1"
1253,"day7_B10.Mix.AE103.2.Bag_021216DR515FSAM1-96b-pr_filt.fastq.gz","Mix",7,NA,"021216DR515F","B10"
1254,"day7_B10.OWW10.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW10",7,4,"021216DR515F","B10"
1255,"day7_B10.PH02.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH02",7,1,"021216DR515F","B10"
1256,"day7_B10.PH02.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH02",7,2,"021216DR515F","B10"
1257,"day7_B10.PH02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH02",7,3,"021216DR515F","B10"
1258,"day7_B10.PH02.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH02",7,4,"021216DR515F","B10"
1259,"day7_B10.WP10.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","WP10",7,1,"021216DR515F","B10"
1260,"day7_B10.WP10.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","WP10",7,2,"021216DR515F","B10"
1261,"day7_B10.WP10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP10",7,3,"021216DR515F","B10"
1262,"day7_B10.WP10.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP10",7,4,"021216DR515F","B10"
1263,"day7_B10.WYT42.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT42",7,1,"021216DR515F","B10"
1264,"day7_B10.WYT42.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT42",7,2,"021216DR515F","B10"
1265,"day7_B10.WYT42.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT42",7,3,"021216DR515F","B10"
1272,"day7_B11.BWd02.4_021216DR515FSAM1-92-pr_filt.fastq.gz","BWd02",7,4,"021216DR515F","B11"
1274,"day7_B11.PH10.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH10",7,1,"021216DR515F","B11"
1275,"day7_B11.PH10.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH10",7,2,"021216DR515F","B11"
1276,"day7_B11.PH10.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH10",7,3,"021216DR515F","B11"
1277,"day7_B11.PH10.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH10",7,4,"021216DR515F","B11"
1278,"day7_B11.SAC02.1_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC02",7,1,"021216DR515F","B11"
1279,"day7_B11.SAC02.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","SAC02",7,1,"021216DR515F","B11"
1280,"day7_B11.SAC02.2_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC02",7,2,"021216DR515F","B11"
1281,"day7_B11.SAC02.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","SAC02",7,2,"021216DR515F","B11"
1282,"day7_B11.SAC02.3_021216DR515FSAM1-42-pr_filt.fastq.gz","SAC02",7,3,"021216DR515F","B11"
1283,"day7_B11.SAC02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC02",7,3,"021216DR515F","B11"
1284,"day7_B11.SAC02.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC02",7,4,"021216DR515F","B11"
1285,"day7_B11.WYT50.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT50",7,1,"021216DR515F","B11"
1286,"day7_B11.WYT50.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT50",7,2,"021216DR515F","B11"
1287,"day7_B11.WYT50.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT50",7,3,"021216DR515F","B11"
1294,"day7_B12.PH18.1_021216DR515FSAM1-88a-pr_filt.fastq.gz","PH18",7,1,"021216DR515F","B12"
1295,"day7_B12.PH18.2_021216DR515FSAM1-88b-pr_filt.fastq.gz","PH18",7,2,"021216DR515F","B12"
1296,"day7_B12.PH18.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH18",7,3,"021216DR515F","B12"
1297,"day7_B12.PH18.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH18",7,4,"021216DR515F","B12"
1298,"day7_B12.SAC10.1_021216DR515FSAM1-89a-pr_filt.fastq.gz","SAC10",7,1,"021216DR515F","B12"
1299,"day7_B12.SAC10.2_021216DR515FSAM1-40-pr_filt.fastq.gz","SAC10",7,2,"021216DR515F","B12"
1300,"day7_B12.SAC10.2_021216DR515FSAM1-89b-pr_filt.fastq.gz","SAC10",7,2,"021216DR515F","B12"
1301,"day7_B12.SAC10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC10",7,3,"021216DR515F","B12"
1302,"day7_B12.SAC10.4_021216DR515FSAM1-42-pr_filt.fastq.gz","SAC10",7,4,"021216DR515F","B12"
1303,"day7_B12.SAC10.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC10",7,4,"021216DR515F","B12"
1304,"day7_B12.WF02.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WF02",7,4,"021216DR515F","B12"
1305,"day7_B12.WYT58.1_021216DR515FSAM1-91b-pr_filt.fastq.gz","WYT58",7,1,"021216DR515F","B12"
1306,"day7_B12.WYT58.2_021216DR515FSAM1-91a-pr_filt.fastq.gz","WYT58",7,2,"021216DR515F","B12"
