P_obs_class1	5%_class1	95%_class1	sig_class1	P_obs_class2	5%_class2	95%_class2	sig_class2	P_obs_mix	5%_mix	95%_mix	sig_mix	high_class	prop_sig	prop_sig_class
ASV_706	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_707	3.30028309950353	2.43614634478848	4.19846589370552	1	3.68327535175964	2.37542241694631	4.65429098332304	1	4.41416286030243	3.56075521581899	5.30376310038033	1	classmix	FALSE	none
ASV_708	3.44012722803037	2.45891997463614	4.37361344022372	1	4.62162717650425	3.605188895737	5.56335343796509	1	3.96622032392715	2.70084481738094	4.86193034810129	1	class2	FALSE	none
ASV_709	5.31666650521623	3.64165910728442	7.22620901010067	1	5.2296551282266	0	7.42687970556282	0	4.86193034810129	0	7.0591549254375	0	class1	FALSE	none
ASV_710	4.62351932465629	0	6.82074390199251	0	0	0	0	0	6.24822470922118	4.3428059215206	8.19413485827649	1	classmix	FALSE	none
ASV_711	4.02290839701794	3.13082332337016	5.02898443276445	1	0	0	0	0	4.63601286990435	3.61713554925509	5.67286056431761	1	classmix	FALSE	none
ASV_713	3.27771632489113	2.25634365429925	4.27129873106694	1	4.42284862919414	3.32011262334216	5.44933247156433	1	4.46058895717698	3.53869412294853	5.34399118297845	1	classmix	FALSE	none
ASV_714	3.11944192788001	1.73103244777559	4.17723222202787	1	3.72557773145033	0	4.92135376857209	0	5.14961242055307	4.23184130350848	6.13456539074866	1	classmix	FALSE	none
ASV_715	4.45822646827579	3.63418508297067	5.32843134679582	1	0	0	0	0	3.24971850878446	0	4.38846051087906	0	class1	FALSE	none
ASV_716	0	0	0	0	6.69291053048262	4.41872491201027	9.03631761799692	1	5.91972064224914	0	8.15776721410561	0	class2	FALSE	none
ASV_717	2.72362541288768	0.997698006509488	3.84521433575604	1	4.31059046946972	2.84191222689225	5.40596061167378	1	5.04147797801251	4.12648078785065	6.04058534444293	1	classmix	FALSE	none
ASV_718	2.94954289108462	1.81010860789625	3.92032180824284	1	4.24882587521488	3.06733171494997	5.21452087870805	1	4.5742482756495	3.7224220456544	5.51410285010667	1	classmix	FALSE	none
ASV_719	3.00165889222363	2.43639575947363	3.53458081802142	1	0	0	0	0	3.55852364678716	2.96376923870699	4.11253033086017	1	classmix	FALSE	none
ASV_720	6.41527879388434	3.62207078444183	9.12332899498655	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_721	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_722	3.50569247104355	2.84496394684068	4.18168657237725	1	3.14674737857028	1.80602604382254	4.02464119939226	1	3.58995281466129	2.71362130978804	4.327728019364	1	classmix	FALSE	none
ASV_723	3.48260465629749	0	4.72887984031411	0	5.06956971287953	3.53404927208632	6.36666473091385	1	5.10731004086238	3.8744321319856	6.36600774487756	1	classmix	FALSE	none
ASV_724	3.7227327793181	2.927913468516	4.63512511320477	1	4.24882587521488	3.15007489020263	5.18883313370635	1	3.69877953829561	2.54692273510868	4.65452590936212	1	class2	FALSE	none
ASV_725	4.21805421654812	2.09133682823428	5.83991464898078	1	5.11187209257022	0	6.69291053048262	0	5.43729449300485	3.84027910056931	7.06442295122039	1	classmix	FALSE	none
ASV_727	3.46512755355884	2.98464957061782	4.00602374326086	1	0	0	0	0	1.89115982057304	0.467481193428847	2.66123956278858	1	class1	TRUE	class1
ASV_728	4.62351932465629	3.48408504146792	5.92891376785288	1	4.53650794766666	0	6.02816282444438	0	4.16878316754134	0	5.66043804431906	0	class1	FALSE	none
ASV_730	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_731	5.23150869687593	3.62207078444183	7.10842597444429	1	5.61450094913203	0	7.42687970556282	0	0	0	0	0	class2	FALSE	none
ASV_732	4.21805421654812	0	5.83991464898078	0	5.51733720067838	3.26193416002151	6.98263370266042	1	5.14961242055307	3.16733462732688	6.80924904100493	1	class2	FALSE	none
ASV_734	2.94607668310813	1.07221736150072	4.15351569541055	1	5.09265752762559	3.98486032938041	6.16818200154764	1	4.72493274750028	3.56075521581899	5.80397870631877	1	class2	FALSE	none
ASV_735	4.96444591162688	3.48260465629749	6.70296086633612	1	4.65429098332304	0	6.61594948934649	0	4.97971338375767	0	6.77147285298572	0	classmix	FALSE	none
ASV_736	2.64899963911022	2.33161913176226	2.981581533749	1	0	0	0	0	1.52053438729243	0.916848738770719	1.99061192706129	1	class1	TRUE	class1
ASV_738	0	0	0	0	4.11042355235576	2.70064750163605	5.11187209257022	1	5.18961775516677	4.41556922621434	6.07832567242578	1	classmix	FALSE	none
ASV_739	3.57092327327489	2.46243379393594	4.51815880899846	1	5.12152068568605	4.16718188617437	6.10000876491373	1	3.65518361689262	0	4.70184493275421	0	class2	FALSE	none
ASV_740	3.53628843147832	2.87747554758129	4.29501525768425	1	0	0	0	0	4.14242423504864	3.42091108729215	4.9473039288913	1	classmix	FALSE	none
ASV_742	5.31666650521623	4.15351569541055	6.86327160527101	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_744	6.12759672143256	0	Inf	0	0	0	0	0	7.0591549254375	0	Inf	0	classmix	FALSE	none
ASV_745	5.30091814824809	4.04815517975273	6.82074390199251	1	4.65429098332304	0	6.32826741689471	0	0	0	0	0	class1	FALSE	none
ASV_748	3.6761380057121	3.12347406242211	4.25406705937402	1	1.33783483011598	0	2.53443535650802	0	2.06872233865877	0	2.94419107601267	0	class1	TRUE	class1
ASV_750	3.93037214409634	0	6.12759672143256	0	0	0	0	0	6.47136826053539	5.03595310208055	8.4454492865574	1	classmix	FALSE	none
ASV_752	2.99036488560487	2.41040040484676	3.57015957353298	1	2.45706640598682	0.989128055826421	3.23540037383269	1	3.64748624390805	3.05919634456131	4.27414368319917	1	classmix	FALSE	none
ASV_754	4.18168657237725	2.99887978176785	5.32051455727304	1	4.22820658801214	0	5.59429824181451	0	4.77677253976098	3.47216977900491	5.96236101897794	1	classmix	FALSE	none
ASV_756	2.84418237542679	2.20315119600586	3.51936659825092	1	2.82170951957473	1.29077383529559	3.67346173031132	1	4.11221281605295	3.51134687206424	4.75388254567945	1	classmix	FALSE	none
ASV_757	4.07879214921462	3.41677259344763	4.8182634014488	1	0	0	0	0	1.64305452323309	0	2.86821026123984	0	class1	TRUE	class1
ASV_758	3.39104501019814	2.88139568434531	3.92331648388965	1	1.89711998488588	0	2.78216880243642	0	1.52939520476056	0	2.41479988633249	0	class1	TRUE	class1
ASV_759	4.31521796500177	3.2372249635364	5.54777822617962	1	4.22820658801214	0	5.52118525273519	0	4.55362898844677	2.90027184207783	5.78618924962462	1	classmix	FALSE	none
ASV_760	0	0	0	0	6.8390930406607	5.34743816388299	9.03631761799692	1	4.86193034810129	0	7.0591549254375	0	class2	FALSE	none
ASV_762	5.02068562994976	3.9146237871282	6.2990343411613	1	0	0	0	0	3.64965874096065	0	5.24677616900671	0	class1	FALSE	none
ASV_763	3.66249269894074	3.09061699591658	4.25683458622638	1	1.43541515845484	0	2.63661403589805	0	2.67712829076362	1.5252714875767	3.47563598698139	1	class1	FALSE	none
ASV_764	4.29501525768425	2.90872089656436	5.83991464898078	1	5.59429824181451	4.01738352108597	7.11960931026844	1	4.53342628112925	0	5.9605426367694	0	class2	FALSE	none
ASV_765	4.31521796500177	3.21660567633366	5.4736702540259	1	4.22820658801214	0	5.51733720067838	0	4.55362898844677	2.95369957448457	5.84275960111301	1	classmix	FALSE	none
ASV_766	6.41527879388434	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_767	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_770	5.83991464898078	3.62106064907595	8.61250337122056	1	0	0	0	0	5.67286056431761	0	8.31599235395408	0	class1	FALSE	none
ASV_772	3.40712400033179	2.569709836366	4.19846589370552	1	4.30094187635389	3.38132530751015	5.11627205355068	1	3.79968570360405	2.78248880642145	4.66125965263913	1	class2	FALSE	none
ASV_773	3.94175353958649	3.32226200622231	4.72068307310994	1	0	0	0	0	2.96376923870699	1.57430000775565	3.88110109508956	1	class1	FALSE	none
ASV_774	3.24545546267291	2.82352074958945	3.70268640233889	1	0	0	0	0	1.67557771493865	0.585264229085231	2.36877944774495	1	class1	TRUE	class1
ASV_775	3.41677259344763	2.94117063620899	3.92331648388965	1	0	0	0	0	1.45795903955641	0.00611218239492322	2.3735574903368	1	class1	TRUE	class1
ASV_776	6.41527879388434	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_777	5.39362754635236	2.90872089656436	7.91935619066062	1	0	0	0	0	5.91972064224914	0	8.4454492865574	0	classmix	FALSE	none
ASV_778	3.57018035627857	3.08188451557355	4.13815416232371	1	0	0	0	0	2.39760440601331	1.19787635978415	3.19776753597794	1	class1	FALSE	none
ASV_780	4.10991977400757	3.27336401015227	5.11599580975408	1	4.31059046946972	2.72412919123587	5.46522119953937	1	3.65518361689262	2.00769763682099	4.8584641401248	1	class2	FALSE	none
ASV_781	3.52490703598818	2.34151493936226	4.62351932465629	1	4.9783406999457	3.83944674352912	6.08117062455801	1	4.27414368319917	3.02934888435298	5.39631981445028	1	class2	FALSE	none
ASV_782	2.62307936614158	2.23569947063264	3.04790014033575	1	0.441122260936147	-0.436771559885828	1.31485819591573	0	2.63834683827237	2.15281705945756	3.07909445973734	1	classmix	FALSE	none
ASV_783	5.83991464898078	0	8.61250337122056	0	0	0	0	0	5.67286056431761	0	8.4454492865574	0	class1	FALSE	none
ASV_785	6.00981368577618	0	9.12332899498655	0	6.61594948934649	0	9.50632124724266	0	0	0	0	0	class2	FALSE	none
ASV_786	3.3752107065103	2.87864298362796	3.87962282205193	1	0	0	0	0	2.18650537431515	1.1980126400131	2.87988908283648	1	class1	FALSE	none
ASV_787	0	0	0	0	6.09682506276581	4.92135376857209	7.42687970556282	1	4.74827102962876	0	6.16306690088087	0	class2	FALSE	none
ASV_788	3.46951662563963	3.00578260940749	3.96101584801848	1	0	0	0	0	1.1239300966524	0	2.06872233865877	0	class1	TRUE	class1
ASV_789	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_790	4.45362028786089	1.84174855305603	6.12759672143256	1	4.65429098332304	0	6.61594948934649	0	5.67286056431761	3.99888413074594	7.46462003354567	1	classmix	FALSE	none
ASV_791	3.64269007164456	1.7277408446331	5.00836514556172	1	4.53650794766666	0	6.0199660572402	0	5.42154613603671	4.16878316754134	6.75085356578299	1	classmix	FALSE	none
ASV_792	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_793	0	0	0	0	7.42687970556282	0	Inf	0	7.0591549254375	0	Inf	0	class2	FALSE	none
ASV_794	5.41383025366988	4.04793246223526	7.10842597444429	1	0	0	0	0	4.55362898844677	0	6.36600774487756	0	class1	FALSE	none
ASV_795	4.3783968666233	3.65522098083166	5.16776147791377	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_796	2.54407778297645	0	4.04815517975273	0	5.92280230878655	4.7553465370622	7.13919763311104	1	4.5742482756495	0	5.6781285901005	0	class2	FALSE	none
ASV_800	3.78084041012538	3.18073659378798	4.41688558230589	1	1.64613618977049	0	2.914647515234	0	2.66470577076507	1.39272823732507	3.5026170958125	1	class1	FALSE	none
ASV_802	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_803	4.66401068601102	3.48408504146792	5.92465587743587	1	4.01738352108597	0	5.59429824181451	0	4.74827102962876	0	6.16306690088087	0	classmix	FALSE	none
ASV_804	4.21805421654812	0	5.68335071853015	0	4.41872491201027	0	6.04058534444293	0	5.66043804431906	4.26594691599499	7.17248361074451	1	classmix	FALSE	none
ASV_806	3.29784958535283	2.7599528623353	3.84356289468905	1	2.45706640598682	1.15374065318243	3.25557410220459	1	3.00563235773566	2.2308411881352	3.65679751099598	1	class1	FALSE	none
ASV_808	0	0	0	0	5.59429824181451	0	8.12002688612277	0	6.61286782280909	4.7441473124449	8.85091439466556	1	classmix	FALSE	none
ASV_809	0	0	0	0	5.47503482098769	4.24535966723839	6.60020113237836	1	5.26146072068964	4.14715374497273	6.44889540468333	1	class2	FALSE	none
ASV_810	0	0	0	0	0	0	0	0	7.34683699788929	4.55362898844677	10.0548871989915	1	classmix	TRUE	classmix
ASV_811	4.41241375190156	3.46833668449978	5.39504752007845	1	0	0	0	0	4.16531695956485	2.66470577076507	5.26175745746563	1	class1	FALSE	none
ASV_812	3.35396687468437	2.65169630660537	4.07187170637004	1	4.34309493051079	3.5350594074522	5.08395918842103	1	3.1869127900212	1.91409381712068	4.03525177491682	1	class2	FALSE	none
ASV_813	2.90872089656436	0	4.62351932465629	0	5.59429824181451	3.84336076710671	6.98160273830028	1	5.44971701300341	4.05100013188496	6.83702150948917	1	class2	FALSE	none
ASV_814	4.45362028786089	0	6.35074027274677	0	5.75290327199115	0	7.42687970556282	0	4.97971338375767	0	6.7746997790426	0	class2	FALSE	none
ASV_815	3.34258547919422	2.09274244823851	4.33583725220451	1	4.64186846332449	3.41727637179581	5.63512023633477	1	4.7441473124449	3.72665367848631	5.67286056431761	1	classmix	FALSE	none
ASV_816	3.16844077318543	2.77060059796304	3.5826705131144	1	0	0	0	0	0.935931388817166	-0.242161557149972	1.81130970150031	0	class1	TRUE	class1
ASV_817	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_818	5.06535207693533	3.81671282562382	6.69291053048262	1	0	0	0	0	4.7441473124449	0	6.32518575035731	0	class1	FALSE	none
ASV_819	4.04815517975273	0	5.83991464898078	0	5.34743816388299	0	7.30909666990644	0	5.67286056431761	4.00869775219427	7.46462003354567	1	classmix	FALSE	none
ASV_821	3.60186807712431	0	5.02898443276445	0	5.30661616936273	0	6.73373252500288	0	5.44971701300341	3.99888413074594	6.8360113741233	1	classmix	FALSE	none
ASV_822	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_823	3.3787245258101	2.48263650125346	4.29501525768425	1	4.57264699428253	3.6483880927592	5.48924546581137	1	3.79945710604905	2.72003738933258	4.75379590556073	1	class2	FALSE	none
ASV_824	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_825	4.96444591162688	3.60186807712431	6.53306182954073	1	0	0	0	0	5.38517849186583	0	7.01833293091725	0	classmix	FALSE	none
ASV_826	3.75601875695156	3.05434883372435	4.46177847556235	1	2.0107793033584	0	3.23533281538436	0	3.72249606491292	2.77971487953872	4.47704594769314	1	class1	FALSE	none
ASV_827	3.81258910843996	0	5.43444954087262	0	6.02816282444438	4.71053070164592	7.65002325687703	1	4.7441473124449	0	6.32518575035731	0	class2	FALSE	none
ASV_828	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_829	4.96444591162688	3.60186807712431	6.53306182954073	1	0	0	0	0	5.38517849186583	3.31555057163432	7.01833293091725	1	classmix	FALSE	none
ASV_830	2.25535458601626	1.09634214013357	3.13305027420944	1	4.88963863687886	4.22775842247805	5.60583067057644	1	3.52338502664242	2.49134052599318	4.30231456016586	1	class2	FALSE	none
ASV_833	4.43300100065816	3.41124771751566	5.54777822617962	1	4.22820658801214	0	5.47503482098769	0	4.26594691599499	2.55657132822452	5.44141821018871	1	class1	FALSE	none
ASV_834	3.84521433575604	2.54061157499997	5.02898443276445	1	5.32681887668025	4.13104283955849	6.49816645369011	1	4.26594691599499	2.55657132822452	5.55507752866123	1	class2	FALSE	none
ASV_835	4.15351569541055	2.83175985542823	5.53981005653044	1	4.94197305577482	3.14103153718629	6.30764812969198	1	4.86193034810129	3.31555057163432	6.16653737344948	1	class2	FALSE	none
ASV_836	6.00981368577618	0	Inf	0	0	0	0	0	6.24822470922118	0	9.13859646711734	0	classmix	FALSE	none
ASV_837	0	0	0	0	0	0	0	0	7.75230210599745	0	Inf	0	classmix	FALSE	none
ASV_838	3.41677259344763	2.91865772499114	3.93037214409634	1	0	0	0	0	1.45795903955641	0	2.3347213186226	0	class1	TRUE	class1
ASV_839	3.71965111278069	2.71810053695571	4.72068307310994	1	4.20800388069462	2.81921052295948	5.29340840945219	1	4.39989488850473	3.27307314336721	5.3645592046631	1	classmix	FALSE	none
ASV_840	4.63367169612031	3.72719637406057	5.74193424062058	1	0	0	0	0	4.26594691599499	2.1744608546991	5.44971701300341	1	class1	FALSE	none
ASV_841	0	0	0	0	5.11187209257022	0	6.73373252500288	0	5.99691028094027	4.74827102962876	7.63451907034107	1	classmix	FALSE	none
ASV_842	3.3505536488434	2.87187854759282	3.84112435050451	1	0	0	0	0	1.64305452323309	0.223701558210774	2.4535681595642	1	class1	TRUE	class1
ASV_843	0	0	0	0	5.59429824181451	0	8.12002688612277	0	6.61286782280909	4.7441473124449	9.13859646711734	1	classmix	FALSE	none
ASV_845	4.15004948743407	3.18715120848679	5.18313511259171	1	4.24535966723839	2.21786357025697	5.40367788220586	1	4.16531695956485	2.66470577076507	5.26146072068964	1	class2	FALSE	none
ASV_846	0	0	0	0	0	0	0	0	7.75230210599745	0	Inf	0	classmix	FALSE	none
ASV_847	3.57815155050699	2.31816030477952	4.70048036579242	1	3.9611438027631	0	5.30661616936273	0	5.09749641941405	4.14677423650939	6.21460809842219	1	classmix	FALSE	none
ASV_848	3.99343028006348	2.54407778297645	5.30711868615541	1	5.06956971287953	3.51485670013468	6.49878757969004	1	4.70184493275421	3.16733462732688	5.9605426367694	1	class2	FALSE	none
ASV_851	0	0	0	0	4.78188764042775	0	6.0199660572402	0	5.61813566462837	4.56992441371171	6.77407865304267	1	classmix	FALSE	none
ASV_853	4.56636091081634	3.79291529801648	5.49515364245417	1	0	0	0	0	2.66470577076507	0	4.12796117302109	0	class1	FALSE	none
ASV_854	3.66129149759511	3.03601328888875	4.21862328632263	1	1.70247794370389	0	2.91904747621446	0	3.4141947052584	2.50462035541799	4.12648078785065	1	class1	FALSE	none
ASV_855	4.51815880899846	3.19640296901614	6.00981368577618	1	4.20800388069462	0	5.92280230878655	0	5.2265734616892	3.64684675504451	6.65368981732934	1	classmix	FALSE	none
ASV_857	4.15351569541055	2.72362541288768	5.53981005653044	1	4.53650794766666	0	5.92280230878655	0	5.0850738994155	3.76331805943318	6.32619588572318	1	classmix	FALSE	none
ASV_858	3.72743130009965	2.81063805143282	4.63367169612031	1	4.33356710366997	3.06676264517546	5.32762712352292	1	4.1481638803386	3.02466353615876	5.17940065076562	1	class2	FALSE	none
ASV_860	4.04370082940335	2.83175985542823	5.10594547390058	1	4.4956859531464	2.28606106144325	5.63512023633477	1	4.63878679678708	3.24971850878446	5.67286056431761	1	classmix	FALSE	none
ASV_862	4.29327763778571	3.55152922074254	5.13434494842228	1	0	0	0	0	2.0893416258615	0	3.36197666850887	0	class1	TRUE	class1
ASV_863	3.90297316990823	3.32441539772858	4.5828514134629	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_864	5.43444954087262	0	8.2070382631124	0	6.04058534444293	0	8.81317406668271	0	5.67286056431761	0	8.4454492865574	0	class2	FALSE	none
ASV_865	0	0	0	0	6.15391402974994	4.941799745376	7.56376806332922	1	4.93889138923741	2.66470577076507	6.36600774487756	1	class2	FALSE	none
ASV_867	3.77028672874927	2.38399236762938	4.91120139710807	1	5.29271326419374	3.98367450304955	6.53079168100619	1	4.70184493275421	3.16733462732688	5.93992334956666	1	class2	FALSE	none
ASV_868	3.86479249845036	3.21002875986872	4.55068200070402	1	0	0	0	0	3.36923434681516	2.30732070826429	4.19622217326169	1	class1	FALSE	none
ASV_870	4.29809692422166	3.41443141966358	5.28304989441725	1	4.13104283955849	0	5.32681887668025	0	3.35785295132501	0	4.57747520170638	0	class1	FALSE	none
ASV_871	3.77028672874927	2.31816030477952	5.00836514556172	1	5.29271326419374	3.83989455913023	6.60020113237836	1	4.70184493275421	2.95651156040071	5.99893995078853	1	class2	FALSE	none
ASV_872	5.83991464898078	3.41124771751566	8.61250337122056	1	6.04058534444293	0	8.81317406668271	0	0	0	0	0	class2	FALSE	none
ASV_873	0	0	0	0	4.65429098332304	0	6.61594948934649	0	6.23247635225304	4.92498848406842	7.97544565731166	1	classmix	FALSE	none
ASV_874	3.99343028006348	2.65981971890682	5.31666650521623	1	4.78188764042775	2.33421308568749	6.21048438123833	1	4.92498848406842	3.59341902263778	6.24822470922118	1	classmix	FALSE	none
ASV_875	0	0	0	0	4.92135376857209	0	6.73373252500288	0	6.34538845767482	4.97971338375767	8.07510640596546	1	classmix	FALSE	none
ASV_876	5.02898443276445	2.54407778297645	7.22620901010067	1	5.92280230878655	0	8.00224385046639	0	4.86193034810129	0	6.95903934512958	0	class2	FALSE	none
ASV_877	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_878	0	0	0	0	7.30909666990644	0	Inf	0	6.24822470922118	0	9.54406157522551	0	class2	FALSE	none
ASV_879	3.41124771751566	0	4.96444591162688	0	5.62682143352007	4.24450201327708	7.02141459745466	1	5.03595310208055	3.46974683519858	6.35168744781785	1	class2	FALSE	none
ASV_880	3.41677259344763	2.17429382459492	4.43403196501829	1	4.71605557757789	3.60779469579395	5.73331494914855	1	4.50248147727983	3.36197666850887	5.51550921601858	1	class2	FALSE	none
ASV_881	3.81671282562382	0	5.31666650521623	0	5.62682143352007	4.33241827195995	6.98160273830028	1	4.74827102962876	0	6.23326377010144	0	class2	FALSE	none
ASV_883	4.58269733013603	3.63922386366808	5.60847229485188	1	0	0	0	0	4.12796117302109	0	5.38517849186583	0	class1	FALSE	none
ASV_884	3.48734962368171	2.75039920113006	4.29501525768425	1	4.27580698404599	3.39707366447829	5.11187209257022	1	3.32029553901855	2.00769763682099	4.24604053961095	1	class2	FALSE	none
ASV_885	4.1043948980756	2.54061157499997	5.41424009203009	1	5.40367788220586	3.72557773145033	6.71311323780014	1	4.74827102962876	2.55657132822452	6.24822470922118	1	class2	FALSE	none
ASV_886	3.79768570293738	3.23673755163033	4.39896940743017	1	0	0	0	0	1.81147317485805	0	2.7416668119012	0	class1	TRUE	class1
ASV_888	4.04815517975273	0	5.84314157503766	0	5.34743816388299	0	7.20373615424861	0	5.67286056431761	4.00869775219427	7.35068504994609	1	classmix	FALSE	none
ASV_889	4.31521796500177	0	6.00981368577618	0	0	0	0	0	6.16306690088087	4.7441473124449	7.85766262165528	1	classmix	FALSE	none
ASV_890	3.81671282562382	0	5.23150869687593	0	5.62682143352007	4.24450201327708	6.8672639176274	1	4.74827102962876	0	6.16306690088087	0	class2	FALSE	none
ASV_892	3.48408504146792	2.21557371600442	4.70048036579242	1	4.4956859531464	0	5.62682143352007	0	5.10879042603281	4.03525177491682	6.16409786524101	1	classmix	FALSE	none
ASV_893	3.62207078444183	2.31816030477952	4.91120139710807	1	4.22820658801214	0	5.59429824181451	0	5.24677616900671	4.25167100300479	6.36796878053522	1	classmix	FALSE	none
ASV_894	3.81258910843996	2.79516949373989	4.87483375293719	1	4.9783406999457	3.84336076710671	6.04058534444293	1	3.76331805943318	0	4.86193034810129	0	class2	FALSE	none
ASV_895	6.12759672143256	0	Inf	0	0	0	0	0	7.0591549254375	0	Inf	0	classmix	FALSE	none
ASV_896	5.23150869687593	3.77028672874927	7.10842597444429	1	4.92135376857209	0	7.13919763311104	0	4.55362898844677	0	6.36600774487756	0	class1	FALSE	none
ASV_897	2.71810053695571	0	4.29501525768425	0	4.71053070164592	0	6.28744542237446	0	5.72910028264049	4.63878679678708	7.06212609646104	1	classmix	FALSE	none
ASV_899	4.31521796500177	3.48260465629749	5.22681017609437	1	2.72412919123587	0	4.11042355235576	0	3.0495515916705	0	4.16878316754134	0	class1	FALSE	none
ASV_900	3.03428411953971	1.769286613376	4.03573265975417	1	3.41727637179581	0	4.53304173969017	0	4.99546174072581	4.17842792043216	5.86256222840919	1	classmix	FALSE	none
ASV_901	4.79754207863555	3.64251676124574	6.1305678924561	1	0	0	0	0	4.74827102962876	0	6.16306690088087	0	class1	FALSE	none
ASV_903	4.9881624382442	3.84521433575604	6.24092540673957	1	0	0	0	0	4.53342628112925	0	5.9605426367694	0	class1	FALSE	none
ASV_904	3.89515723780528	3.29649430068033	4.54187533561578	1	0	0	0	0	2.49134052599318	0	3.46005392186173	0	class1	FALSE	none
ASV_906	5.68130961880414	3.80409415660019	8.2070382631124	1	0	0	0	0	5.2265734616892	0	7.34683699788929	0	class1	FALSE	none
ASV_907	3.35500799919278	2.4373132588949	4.26443186769643	1	3.55567869465493	1.87862509521659	4.65429098332304	1	4.5742482756495	3.76290311929244	5.46545612557845	1	classmix	FALSE	none
ASV_909	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_910	4.13104283955849	3.19632894975762	5.28304989441725	1	0	0	0	0	4.61061591982038	3.61713554925509	5.71344584443269	1	classmix	FALSE	none
ASV_911	3.81671282562382	0	5.23150869687593	0	4.01738352108597	0	5.51733720067838	0	5.59556889001597	4.41564324547287	6.85175048669834	1	classmix	FALSE	none
ASV_912	4.25805955116182	3.45827535889917	5.07014240744582	1	0	0	0	0	3.74269877223044	2.26336437984076	4.77677253976098	1	class1	FALSE	none
ASV_913	3.18881279974947	2.74756434588991	3.67361198198315	1	0	0	0	0	1.76899574659093	0.820047078892671	2.43363659426275	1	class1	TRUE	class1
ASV_914	6.12759672143256	4.20955926470835	8.90018544367234	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_915	3.81258910843996	0	5.39362754635236	0	5.80501927313017	4.08657897884063	7.20373615424861	1	5.14961242055307	3.31555057163432	6.65957896911216	1	class2	FALSE	none
ASV_916	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_917	4.40037577334208	3.41677259344763	5.42202702087406	1	3.39707366447829	0	4.90115106125457	0	4.41564324547287	3.04854145630462	5.55710209672897	1	classmix	FALSE	none
ASV_919	3.93037214409634	0	6.12759672143256	0	6.8390930406607	5.30661616936273	9.03631761799692	1	0	0	0	0	class2	FALSE	none
ASV_920	4.29501525768425	0	6.82074390199251	0	6.28744542237446	0	8.81317406668271	0	5.91972064224914	0	8.4454492865574	0	class2	FALSE	none
ASV_921	0	0	0	0	7.30909666990644	0	10.4226119791168	0	6.24822470922118	0	9.13859646711734	0	class2	FALSE	none
ASV_922	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_924	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_925	4.66401068601102	3.48260465629749	5.92465587743587	1	0	0	0	0	5.03595310208055	3.47216977900491	6.47136826053539	1	classmix	FALSE	none
ASV_926	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_929	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_931	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_933	0	0	0	0	6.21048438123833	4.93850684779834	7.67373978349435	1	5.14961242055307	2.77902259844496	6.65957896911216	1	class2	FALSE	none
ASV_934	4.45362028786089	0	6.00981368577618	0	5.75290327199115	0	7.30909666990644	0	4.97971338375767	0	6.6149089225351	0	class2	FALSE	none
ASV_935	4.74130236031267	3.07713954818932	6.37445679936409	1	0	0	0	0	5.67286056431761	4.05100013188496	7.30805610309504	1	classmix	FALSE	none
ASV_937	0	0	0	0	6.32826741689471	4.19847286271419	8.22538740178059	1	5.9605426367694	3.84027910056931	7.85766262165528	1	class2	FALSE	none
ASV_939	4.00733318523247	1.96871363807289	5.56798093349714	1	5.81744179312872	4.37642253231959	7.22819675198314	1	4.53342628112925	0	6.24822470922118	0	class2	FALSE	none
