sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	Time0D_7D_4M	Time0D_7D	Time0D_7D_matched	ExpCompact	exp.replicate.partition	exp.partition	ancestral.class	Examples	startnone_final_class
SAC15.2	NA	NA	NA	Rep2	NA	SAC15	StAlbansCity	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
SAC15.3	NA	NA	NA	Rep3	NA	SAC15	StAlbansCity	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	3	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
SAC15.4	NA	NA	NA	Rep4	NA	SAC15	StAlbansCity	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
SAC16.1	NA	NA	NA	Rep1	NA	SAC16	StAlbansCity	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	2	 Other	Final Class2
SAC16.2	NA	NA	NA	Rep2	NA	SAC16	StAlbansCity	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	3	2	2	Final	Final.Rep2.Class2	Final.Class2	2	 Other	Final Class2
SAC16.3	NA	NA	NA	Rep3	NA	SAC16	StAlbansCity	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	3	1	2	Final	Final.Rep3.Class2	Final.Class2	2	 Other	Final Class2
SAC16.4	NA	NA	NA	Rep4	NA	SAC16	StAlbansCity	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	2	 Other	Final Class2
SP01.1	NA	NA	NA	Rep1	NA	SP01	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP01.2	NA	NA	NA	Rep2	NA	SP01	SilwoodPark	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	NA	Final	Final.Rep2.Class2	Final.Class2	NA	 Other	Final Class2
SP01.3	NA	NA	NA	Rep3	NA	SP01	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	NA	Final	Final.Rep3.Class2	Final.Class2	NA	 Other	Final Class2
SP01.4	NA	NA	NA	Rep4	NA	SP01	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP02.1	NA	NA	NA	Rep1	NA	SP02	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP02.2	NA	NA	NA	Rep2	NA	SP02	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP02.3	NA	NA	NA	Rep3	NA	SP02	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP02.4	NA	NA	NA	Rep4	NA	SP02	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP03.1	NA	NA	NA	Rep1	NA	SP03	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP03.2	NA	NA	NA	Rep2	NA	SP03	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP03.3	NA	NA	NA	Rep3	NA	SP03	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP03.4	NA	NA	NA	Rep4	NA	SP03	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP04.1	NA	NA	NA	Rep1	NA	SP04	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP04.2	NA	NA	NA	Rep2	NA	SP04	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP04.3	NA	NA	NA	Rep3	NA	SP04	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP04.4	NA	NA	NA	Rep4	NA	SP04	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP05.1	NA	NA	NA	Rep1	NA	SP05	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP05.2	NA	NA	NA	Rep2	NA	SP05	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP05.3	NA	NA	NA	Rep3	NA	SP05	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP05.4	NA	NA	NA	Rep4	NA	SP05	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP06.1	NA	NA	NA	Rep1	NA	SP06	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP06.2	NA	NA	NA	Rep2	NA	SP06	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP06.3	NA	NA	NA	Rep3	NA	SP06	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP06.4	NA	NA	NA	Rep4	NA	SP06	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP07.1	NA	NA	NA	Rep1	NA	SP07	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP07.2	NA	NA	NA	Rep2	NA	SP07	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP07.3	NA	NA	NA	Rep3	NA	SP07	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP07.4	NA	NA	NA	Rep4	NA	SP07	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP08.1	NA	NA	NA	Rep1	NA	SP08	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP08.2	NA	NA	NA	Rep2	NA	SP08	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP08.3	NA	NA	NA	Rep3	NA	SP08	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP08.4	NA	NA	NA	Rep4	NA	SP08	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
SP09.1	NA	NA	NA	Rep1	NA	SP09	SilwoodPark	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
SP09.2	NA	NA	NA	Rep2	NA	SP09	SilwoodPark	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
SP09.3	NA	NA	NA	Rep3	NA	SP09	SilwoodPark	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
SP09.4	NA	NA	NA	Rep4	NA	SP09	SilwoodPark	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
WEL01.1	NA	NA	NA	Rep1	NA	WEL01	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	3	CombeHill	Final Class2
WEL01.2	NA	NA	NA	Rep2	NA	WEL01	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	CombeHill	Final Class2
WEL01.3	NA	NA	NA	Rep3	NA	WEL01	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	CombeHill	Final Class2
WEL01.4	NA	NA	NA	Rep4	NA	WEL01	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	CombeHill	Final Class2
WEL02.1	NA	NA	NA	Rep1	NA	WEL02	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	2	 Other	Final Class2
WEL02.2	NA	NA	NA	Rep2	NA	WEL02	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	2	 Other	Final Class2
WEL02.3	NA	NA	NA	Rep3	NA	WEL02	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	2	 Other	Final Class2
WEL02.4	NA	NA	NA	Rep4	NA	WEL02	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	2	 Other	Final Class2
WEL03.1	NA	NA	NA	Rep1	NA	WEL03	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	5	 Other	Final Class2
WEL03.2	NA	NA	NA	Rep2	NA	WEL03	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	5	 Other	Final Class2
WEL03.3	NA	NA	NA	Rep3	NA	WEL03	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	5	 Other	Final Class2
WEL03.4	NA	NA	NA	Rep4	NA	WEL03	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	5	 Other	Final Class1
WEL04.1	NA	NA	NA	Rep1	NA	WEL04	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	3	 Other	Final Class2
WEL04.2	NA	NA	NA	Rep2	NA	WEL04	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL04.3	NA	NA	NA	Rep3	NA	WEL04	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL04.4	NA	NA	NA	Rep4	NA	WEL04	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL05.1	NA	NA	NA	Rep1	NA	WEL05	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	3	 Other	Final Class2
WEL05.2	NA	NA	NA	Rep2	NA	WEL05	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL05.3	NA	NA	NA	Rep3	NA	WEL05	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL05.4	NA	NA	NA	Rep4	NA	WEL05	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL06.1	NA	NA	NA	Rep1	NA	WEL06	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	3	 Other	Final Class2
WEL06.2	NA	NA	NA	Rep2	NA	WEL06	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL06.3	NA	NA	NA	Rep3	NA	WEL06	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL06.4	NA	NA	NA	Rep4	NA	WEL06	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL07.1	NA	NA	NA	Rep1	NA	WEL07	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	3	 Other	Final Class2
WEL07.2	NA	NA	NA	Rep2	NA	WEL07	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL07.3	NA	NA	NA	Rep3	NA	WEL07	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL07.4	NA	NA	NA	Rep4	NA	WEL07	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL08.1	NA	NA	NA	Rep1	NA	WEL08	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	3	2	2	Final	Final.Rep1.Class2	Final.Class2	2	 Other	Final Class2
WEL08.2	NA	NA	NA	Rep2	NA	WEL08	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	3	2	2	Final	Final.Rep2.Class2	Final.Class2	2	 Other	Final Class2
WEL08.3	NA	NA	NA	Rep3	NA	WEL08	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	3	2	2	Final	Final.Rep3.Class2	Final.Class2	2	 Other	Final Class2
WEL08.4	NA	NA	NA	Rep4	NA	WEL08	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	3	2	2	Final	Final.Rep4.Class2	Final.Class2	2	 Other	Final Class2
WEL09.1	NA	NA	NA	Rep1	NA	WEL09	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	3	 Other	Final Class2
WEL09.2	NA	NA	NA	Rep2	NA	WEL09	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL09.3	NA	NA	NA	Rep3	NA	WEL09	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL09.4	NA	NA	NA	Rep4	NA	WEL09	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL10.1	NA	NA	NA	Rep1	NA	WEL10	CombeHill	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	NA	NA	NA	Final	Final.Rep1.Class1	Final.Class1	2	 Other	Final Class1
WEL10.2	NA	NA	NA	Rep2	NA	WEL10	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	NA	Final	Final.Rep2.Class2	Final.Class2	2	 Other	Final Class2
WEL10.3	NA	NA	NA	Rep3	NA	WEL10	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	NA	Final	Final.Rep3.Class2	Final.Class2	2	 Other	Final Class2
WEL10.4	NA	NA	NA	Rep4	NA	WEL10	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	NA	Final	Final.Rep4.Class2	Final.Class2	2	 Other	Final Class2
WEL11.1	NA	NA	NA	Rep1	NA	WEL11	CombeHill	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	NA	NA	NA	Final	Final.Rep1.Class1	Final.Class1	2	 Other	Final Class1
WEL11.2	NA	NA	NA	Rep2	NA	WEL11	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	NA	Final	Final.Rep2.Class2	Final.Class2	2	 Other	Final Class2
WEL11.3	NA	NA	NA	Rep3	NA	WEL11	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	NA	Final	Final.Rep3.Class2	Final.Class2	2	 Other	Final Class2
WEL11.4	NA	NA	NA	Rep4	NA	WEL11	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	NA	Final	Final.Rep4.Class2	Final.Class2	2	 Other	Final Class2
WEL12.1	NA	NA	NA	Rep1	NA	WEL12	CombeHill	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	4	2	2	Final	Final.Rep1.Class1	Final.Class1	3	 Other	Final Class1
WEL12.2	NA	NA	NA	Rep2	NA	WEL12	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL12.3	NA	NA	NA	Rep3	NA	WEL12	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL12.4	NA	NA	NA	Rep4	NA	WEL12	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL13.1	NA	NA	NA	Rep1	NA	WEL13	CombeHill	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	4	2	1	Final	Final.Rep1.Class1	Final.Class1	3	 Other	Final Class1
WEL13.2	NA	NA	NA	Rep2	NA	WEL13	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL13.3	NA	NA	NA	Rep3	NA	WEL13	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL13.4	NA	NA	NA	Rep4	NA	WEL13	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL14.1	NA	NA	NA	Rep1	NA	WEL14	CombeHill	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	4	2	2	Final	Final.Rep1.Class1	Final.Class1	3	 Other	Final Class1
WEL14.2	NA	NA	NA	Rep2	NA	WEL14	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL14.3	NA	NA	NA	Rep3	NA	WEL14	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	3	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL14.4	NA	NA	NA	Rep4	NA	WEL14	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL15.1	NA	NA	NA	Rep1	NA	WEL15	CombeHill	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	2	2	Final	Final.Rep1.Class1	Final.Class1	2	 Other	Final Class1
WEL15.2	NA	NA	NA	Rep2	NA	WEL15	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	2	 Other	Final Class2
WEL15.3	NA	NA	NA	Rep3	NA	WEL15	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	2	 Other	Final Class2
WEL15.4	NA	NA	NA	Rep4	NA	WEL15	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	2	 Other	Final Class2
WEL16.1	NA	NA	NA	Rep1	NA	WEL16	CombeHill	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	NA	NA	NA	Final	Final.Rep1.Class1	Final.Class1	3	 Other	Final Class1
WEL16.2	NA	NA	NA	Rep2	NA	WEL16	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	3	2	NA	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL16.3	NA	NA	NA	Rep3	NA	WEL16	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	NA	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL16.4	NA	NA	NA	Rep4	NA	WEL16	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	NA	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL17.1	NA	NA	NA	Rep1	NA	WEL17	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	2	Final	Final.Rep1.Class2	Final.Class2	3	 Other	Final Class2
WEL17.2	NA	NA	NA	Rep2	NA	WEL17	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	3	 Other	Final Class2
WEL17.3	NA	NA	NA	Rep3	NA	WEL17	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	2	Final	Final.Rep3.Class2	Final.Class2	3	 Other	Final Class2
WEL17.4	NA	NA	NA	Rep4	NA	WEL17	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	4	2	2	Final	Final.Rep4.Class2	Final.Class2	3	 Other	Final Class2
WEL18.1	NA	NA	NA	Rep1	NA	WEL18	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	3	2	2	Final	Final.Rep1.Class2	Final.Class2	2	 Other	Final Class2
WEL18.2	NA	NA	NA	Rep2	NA	WEL18	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	3	2	2	Final	Final.Rep2.Class2	Final.Class2	2	 Other	Final Class2
WEL18.3	NA	NA	NA	Rep3	NA	WEL18	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	3	2	2	Final	Final.Rep3.Class2	Final.Class2	2	 Other	Final Class2
WEL18.4	NA	NA	NA	Rep4	NA	WEL18	CombeHill	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	3	2	2	Final	Final.Rep4.Class2	Final.Class2	2	 Other	Final Class2
WEL19.1	NA	NA	NA	Rep1	NA	WEL19	CombeHill	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	4	2	NA	Final	Final.Rep1.Class2	Final.Class2	NA	 Other	Final Class2
WEL19.2	NA	NA	NA	Rep2	NA	WEL19	CombeHill	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	NA	Final	Final.Rep2.Class2	Final.Class2	NA	 Other	Final Class2
WEL19.3	NA	NA	NA	Rep3	NA	WEL19	CombeHill	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	4	2	NA	Final	Final.Rep3.Class2	Final.Class2	NA	 Other	Final Class2
