sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	Time0D_7D_4M	Time0D_7D	Time0D_7D_matched
1217	WYM25.3	NA	NA	NA	3	NA	WYM25	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1218	WYM25.4	NA	NA	NA	4	NA	WYM25	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1219	WYM27.1	NA	NA	NA	1	NA	WYM27	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1220	WYM27.2	NA	NA	NA	2	NA	WYM27	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1221	WYM27.3	NA	NA	NA	3	NA	WYM27	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1222	WYM27.4	NA	NA	NA	4	NA	WYM27	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1223	WYM29.1	NA	NA	NA	1	NA	WYM29	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1224	WYM29.2	NA	NA	NA	2	NA	WYM29	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1225	WYM29.3	NA	NA	NA	3	NA	WYM29	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1226	WYM29.4	NA	NA	NA	4	NA	WYM29	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1227	WYM33.1	NA	NA	NA	1	NA	WYM33	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1228	WYM33.2	NA	NA	NA	2	NA	WYM33	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1229	WYM33.3	NA	NA	NA	3	NA	WYM33	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1230	WYM33.4	NA	NA	NA	4	NA	WYM33	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1231	WYM39.1	NA	NA	NA	1	NA	WYM39	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1232	WYM39.2	NA	NA	NA	2	NA	WYM39	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1233	WYM39.3	NA	NA	NA	3	NA	WYM39	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1234	WYM39.4	NA	NA	NA	4	NA	WYM39	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1235	WYT01.1	NA	NA	NA	1	NA	WYT01	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1236	WYT01.2	NA	NA	NA	2	NA	WYT01	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1237	WYT01.3	NA	NA	NA	3	NA	WYT01	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1238	WYT01.4	NA	NA	NA	4	NA	WYT01	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1239	WYT02.1	NA	NA	NA	1	NA	WYT02	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1240	WYT02.2	NA	NA	NA	2	NA	WYT02	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1241	WYT02.3	NA	NA	NA	3	NA	WYT02	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1242	WYT02.4	NA	NA	NA	4	NA	WYT02	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1243	WYT03.1	NA	NA	NA	1	NA	WYT03	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1244	WYT03.2	NA	NA	NA	2	NA	WYT03	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1245	WYT03.3	NA	NA	NA	3	NA	WYT03	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1246	WYT03.4	NA	NA	NA	4	NA	WYT03	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1247	WYT04.1	NA	NA	NA	1	NA	WYT04	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1248	WYT04.2	NA	NA	NA	2	NA	WYT04	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1249	WYT04.3	NA	NA	NA	3	NA	WYT04	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1250	WYT04.4	NA	NA	NA	4	NA	WYT04	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1251	WYT05.1	NA	NA	NA	1	NA	WYT05	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1252	WYT05.2	NA	NA	NA	2	NA	WYT05	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1253	WYT05.3	NA	NA	NA	3	NA	WYT05	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1254	WYT05.4	NA	NA	NA	4	NA	WYT05	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1255	WYT06.1	NA	NA	NA	1	NA	WYT06	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1256	WYT06.2	NA	NA	NA	2	NA	WYT06	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1257	WYT06.3	NA	NA	NA	3	NA	WYT06	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1258	WYT06.4	NA	NA	NA	4	NA	WYT06	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1259	WYT07.1	NA	NA	NA	1	NA	WYT07	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1260	WYT07.2	NA	NA	NA	2	NA	WYT07	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1261	WYT07.3	NA	NA	NA	3	NA	WYT07	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1262	WYT07.4	NA	NA	NA	4	NA	WYT07	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1263	WYT08.1	NA	NA	NA	1	NA	WYT08	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1264	WYT08.2	NA	NA	NA	2	NA	WYT08	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1265	WYT08.3	NA	NA	NA	3	NA	WYT08	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1266	WYT08.4	NA	NA	NA	4	NA	WYT08	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1267	WYT09.1	NA	NA	NA	1	NA	WYT09	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1268	WYT09.2	NA	NA	NA	2	NA	WYT09	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1269	WYT09.3	NA	NA	NA	3	NA	WYT09	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1270	WYT09.4	NA	NA	NA	4	NA	WYT09	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1271	WYT10.1	NA	NA	NA	1	NA	WYT10	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1272	WYT10.2	NA	NA	NA	2	NA	WYT10	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1273	WYT10.3	NA	NA	NA	3	NA	WYT10	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1274	WYT10.4	NA	NA	NA	4	NA	WYT10	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1275	WYT11.1	NA	NA	NA	1	NA	WYT11	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	NA
1276	WYT11.2	NA	NA	NA	2	NA	WYT11	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	NA
1277	WYT11.3	NA	NA	NA	3	NA	WYT11	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	NA
1278	WYT116.1	NA	NA	NA	1	NA	WYT116	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1279	WYT116.2	NA	NA	NA	2	NA	WYT116	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1280	WYT116.3	NA	NA	NA	3	NA	WYT116	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1281	WYT116.4	NA	NA	NA	4	NA	WYT116	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1282	WYT12.1	NA	NA	NA	1	NA	WYT12	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	NA
1283	WYT12.2	NA	NA	NA	2	NA	WYT12	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	NA
1284	WYT12.3	NA	NA	NA	3	NA	WYT12	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	NA
1285	WYT12.4	NA	NA	NA	4	NA	WYT12	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	NA
1286	WYT13.1	NA	NA	NA	1	NA	WYT13	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1287	WYT13.2	NA	NA	NA	2	NA	WYT13	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1288	WYT13.3	NA	NA	NA	3	NA	WYT13	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1289	WYT13.4	NA	NA	NA	4	NA	WYT13	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1290	WYT14.1	NA	NA	NA	1	NA	WYT14	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1291	WYT14.2	NA	NA	NA	2	NA	WYT14	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1292	WYT14.3	NA	NA	NA	3	NA	WYT14	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1293	WYT14.4	NA	NA	NA	4	NA	WYT14	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1294	WYT15.1	NA	NA	NA	1	NA	WYT15	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1295	WYT15.2	NA	NA	NA	2	NA	WYT15	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1296	WYT15.3	NA	NA	NA	3	NA	WYT15	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1297	WYT15.4	NA	NA	NA	4	NA	WYT15	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1298	WYT16.1	NA	NA	NA	1	NA	WYT16	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1299	WYT16.2	NA	NA	NA	2	NA	WYT16	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1300	WYT16.3	NA	NA	NA	3	NA	WYT16	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1301	WYT16.4	NA	NA	NA	4	NA	WYT16	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1302	WYT17.1	NA	NA	NA	1	NA	WYT17	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1303	WYT17.2	NA	NA	NA	2	NA	WYT17	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1304	WYT17.3	NA	NA	NA	3	NA	WYT17	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1305	WYT17.4	NA	NA	NA	4	NA	WYT17	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1306	WYT18.1	NA	NA	NA	1	NA	WYT18	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	NA
1307	WYT18.2	NA	NA	NA	2	NA	WYT18	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	NA
1308	WYT19.1	NA	NA	NA	1	NA	WYT19	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1309	WYT19.2	NA	NA	NA	2	NA	WYT19	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1310	WYT19.3	NA	NA	NA	3	NA	WYT19	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1311	WYT19.4	NA	NA	NA	4	NA	WYT19	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1312	WYT20.1	NA	NA	NA	1	NA	WYT20	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1313	WYT20.2	NA	NA	NA	2	NA	WYT20	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1314	WYT20.3	NA	NA	NA	3	NA	WYT20	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1315	WYT20.4	NA	NA	NA	4	NA	WYT20	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1316	WYT21.1	NA	NA	NA	1	NA	WYT21	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1317	WYT21.2	NA	NA	NA	2	NA	WYT21	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1318	WYT21.3	NA	NA	NA	3	NA	WYT21	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1319	WYT21.4	NA	NA	NA	4	NA	WYT21	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1320	WYT22.1	NA	NA	NA	1	NA	WYT22	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1321	WYT22.2	NA	NA	NA	2	NA	WYT22	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1322	WYT22.3	NA	NA	NA	3	NA	WYT22	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1323	WYT22.4	NA	NA	NA	4	NA	WYT22	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1324	WYT23.1	NA	NA	NA	1	NA	WYT23	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1325	WYT23.2	NA	NA	NA	2	NA	WYT23	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1326	WYT23.3	NA	NA	NA	3	NA	WYT23	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1327	WYT23.4	NA	NA	NA	4	NA	WYT23	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1328	WYT24.1	NA	NA	NA	1	NA	WYT24	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1329	WYT24.2	NA	NA	NA	2	NA	WYT24	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1330	WYT24.3	NA	NA	NA	3	NA	WYT24	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1331	WYT24.4	NA	NA	NA	4	NA	WYT24	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1332	WYT25.1	NA	NA	NA	1	NA	WYT25	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1333	WYT25.2	NA	NA	NA	2	NA	WYT25	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1334	WYT25.3	NA	NA	NA	3	NA	WYT25	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1335	WYT25.4	NA	NA	NA	4	NA	WYT25	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1336	WYT26.1	NA	NA	NA	1	NA	WYT26	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1337	WYT26.2	NA	NA	NA	2	NA	WYT26	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1338	WYT26.3	NA	NA	NA	3	NA	WYT26	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1339	WYT26.4	NA	NA	NA	4	NA	WYT26	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1340	WYT27.1	NA	NA	NA	1	NA	WYT27	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
1341	WYT27.2	NA	NA	NA	2	NA	WYT27	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1342	WYT27.3	NA	NA	NA	3	NA	WYT27	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	1	1	1
1343	WYT27.4	NA	NA	NA	4	NA	WYT27	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1344	WYT28.1	NA	NA	NA	1	NA	WYT28	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1345	WYT28.2	NA	NA	NA	2	NA	WYT28	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1346	WYT28.3	NA	NA	NA	3	NA	WYT28	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1347	WYT28.4	NA	NA	NA	4	NA	WYT28	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1348	WYT29.1	NA	NA	NA	1	NA	WYT29	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1349	WYT29.2	NA	NA	NA	2	NA	WYT29	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1350	WYT29.3	NA	NA	NA	3	NA	WYT29	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1351	WYT29.4	NA	NA	NA	4	NA	WYT29	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1352	WYT30.1	NA	NA	NA	1	NA	WYT30	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1353	WYT30.2	NA	NA	NA	2	NA	WYT30	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	2.2	2	4	2	2
1354	WYT30.3	NA	NA	NA	3	NA	WYT30	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1355	WYT30.4	NA	NA	NA	4	NA	WYT30	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1356	WYT31.1	NA	NA	NA	1	NA	WYT31	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1357	WYT31.2	NA	NA	NA	2	NA	WYT31	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	2.2	2	4	2	2
1358	WYT31.3	NA	NA	NA	3	NA	WYT31	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1359	WYT31.4	NA	NA	NA	4	NA	WYT31	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1360	WYT32.1	NA	NA	NA	1	NA	WYT32	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1361	WYT32.2	NA	NA	NA	2	NA	WYT32	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	2.2	2	4	2	2
1362	WYT32.3	NA	NA	NA	3	NA	WYT32	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1363	WYT32.4	NA	NA	NA	4	NA	WYT32	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	4	2	2
1364	WYT33.1	NA	NA	NA	1	NA	WYT33	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1365	WYT33.2	NA	NA	NA	2	NA	WYT33	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1366	WYT33.3	NA	NA	NA	3	NA	WYT33	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1367	WYT33.4	NA	NA	NA	4	NA	WYT33	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1368	WYT34.1	NA	NA	NA	1	NA	WYT34	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1369	WYT34.2	NA	NA	NA	2	NA	WYT34	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1370	WYT34.3	NA	NA	NA	3	NA	WYT34	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1371	WYT34.4	NA	NA	NA	4	NA	WYT34	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1372	WYT35.1	NA	NA	NA	1	NA	WYT35	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	NA
1373	WYT35.2	NA	NA	NA	2	NA	WYT35	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	NA
1374	WYT35.3	NA	NA	NA	3	NA	WYT35	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	NA
1375	WYT35.4	NA	NA	NA	4	NA	WYT35	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	NA
1376	WYT36.1	NA	NA	NA	1	NA	WYT36	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1377	WYT36.2	NA	NA	NA	2	NA	WYT36	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1378	WYT36.3	NA	NA	NA	3	NA	WYT36	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1379	WYT36.4	NA	NA	NA	4	NA	WYT36	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1380	WYT37.1	NA	NA	NA	1	NA	WYT37	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1381	WYT37.2	NA	NA	NA	2	NA	WYT37	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1382	WYT37.3	NA	NA	NA	3	NA	WYT37	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1383	WYT37.4	NA	NA	NA	4	NA	WYT37	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1384	WYT38.1	NA	NA	NA	1	NA	WYT38	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1385	WYT38.2	NA	NA	NA	2	NA	WYT38	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1386	WYT38.3	NA	NA	NA	3	NA	WYT38	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1387	WYT38.4	NA	NA	NA	4	NA	WYT38	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1388	WYT39.1	NA	NA	NA	1	NA	WYT39	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1389	WYT39.2	NA	NA	NA	2	NA	WYT39	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1390	WYT39.3	NA	NA	NA	3	NA	WYT39	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1391	WYT39.4	NA	NA	NA	4	NA	WYT39	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1392	WYT40.1	NA	NA	NA	1	NA	WYT40	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1393	WYT40.2	NA	NA	NA	2	NA	WYT40	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	2	1	1
1394	WYT40.3	NA	NA	NA	3	NA	WYT40	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1395	WYT40.4	NA	NA	NA	4	NA	WYT40	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	1	1	1
1396	WYT41.1	NA	NA	NA	1	NA	WYT41	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	2	1	1
1397	WYT41.2	NA	NA	NA	2	NA	WYT41	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	2.1	1	1	1	1
1398	WYT41.3	NA	NA	NA	3	NA	WYT41	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	3.1	1	2	1	1
1399	WYT41.4	NA	NA	NA	4	NA	WYT41	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	4.1	1	2	1	1
1400	WYT42.1	NA	NA	NA	1	NA	WYT42	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	1.1	1	1	1	1
